date,Year,IND_VOL,Accumulator,LABNO,FIELDNOTES,Temperature,TEMP_F,VWSP,V_WSP_F,WSP,S_WSP_F,WDR,WIND_DIR_F,LWC,LWC_F,PSA,SR,SOLAR_RAD_F,SIG_T,RainCount,RAIN_HR_F,CloudCount
7/15/2019 11:00,2019,,0.01281995,,,20.7534375,,,,3.266033333,,282.455791,,0.012476389,,-0.936111111,527.4576389,,,-0.574887374,,-1.460216664
7/15/2019 12:00,2019,,0.0117375,,,23.49357639,,,,2.639505556,,278.1067885,,0.009779167,,-3.155555556,548.3752083,,,-0.733616667,,-1.319216664
7/15/2019 13:00,2019,,0.011354167,,,26.02329861,,,,2.422044444,,266.3832305,,0.010265278,,-2.341666667,439.828125,,,-0.833655556,,-1.44583333
7/15/2019 14:00,2019,,0.011455556,,,25.51663194,,,,3.550661111,,272.7196005,,0.011711111,,-1.708333333,393.655625,,,-0.763961111,,-1.45248333
7/15/2019 15:00,2019,,0.010720833,,,23.80111111,,,,3.308211111,,265.1867065,,0.0116875,,-1.727777778,374.1073264,,,-0.767416667,,-1.43193333
7/15/2019 16:00,2019,,0.010495833,,,23.46621528,,,,3.237433333,,268.3826255,,0.010484722,,-2.394444444,314.1997222,,,-0.711227778,,-1.421966664
7/15/2019 17:00,2019,,0.010286111,,,22.45208333,,,,3.303011111,,270.234436,,0.010102778,,-2.711111111,245.7174653,,,-0.646455556,,-1.442899997
7/15/2019 18:00,2019,,0.010386111,,,21.27329861,,,,3.889744444,,271.2777155,,0.012722222,,-0.291666667,159.6405556,,,-0.566083333,,-1.364066664
7/15/2019 19:00,2019,,-0.031129167,,,19.60548611,,,,7.753488889,,286.379586,,0.0139875,,-0.133333333,101.7641319,,,-0.281788889,,-1.429399997
7/15/2019 20:00,2019,,-0.0333375,,,17.55368056,,,,9.1169,,289.8798715,,0.013690278,,-0.063888889,89.01940972,,,-0.121011111,,-1.42353333
7/15/2019 21:00,2019,,-0.033861111,,,15.88520833,,,,11.22333333,,278.429267,,0.013076389,,-0.241666667,86.34923611,,,-0.141422222,,-1.42858333
7/15/2019 22:00,2019,,-0.029273611,,,14.98048611,,,,9.555288889,,286.8424325,,0.045625,,33.44166667,84.84322917,,,-0.096444444,,9.614899981
7/15/2019 23:00,2019,,0.004693055,,,14.83024306,,,,6.460711111,,289.4966895,,0.3054125,,184.875,84.76875,,,-0.162477778,,58.45498322
7/16/2019 0:00,2019,,0.012437499,,,14.40958333,,,,4.7281,,300.060089,,0.2133625,,184.5777778,83.86048611,,,-0.212022222,,37.01041659
7/16/2019 1:00,2019,,0.034718056,,,14.09201389,,,,6.301533333,,285.825472,,0.171451389,,208.9861111,83.12295139,,,-0.020577778,,33.5341666
7/16/2019 2:00,2019,,0.019898611,,,14.39909722,,,,6.812,,284.911665,,0.013241667,,-0.65,81.40038194,,,-0.176433333,,-4.90834999
7/16/2019 3:00,2019,,0.019870833,,,14.71371528,,,,5.260522222,,281.461046,,0.013030556,,-0.036111111,79.53878472,,,-0.229222222,,-1.76018333
7/16/2019 4:00,2019,,0.019595833,,,14.69878472,,,,5.984477778,,277.6763455,,0.013019444,,-0.063888889,78.05149306,,,-0.317866667,,-1.57263333
7/16/2019 5:00,2019,,0.019265278,,,14.70784722,,,,5.214877778,,263.8919815,,0.013005556,,-0.144444444,77.30670139,,,-0.48525,,-1.475016664
7/16/2019 6:00,2019,,0.018759722,,,14.44381944,,,,4.6969,,256.9134845,,0.013544444,,-0.141666667,95.92305555,,,-0.475666667,,-1.380099997
7/16/2019 7:00,2019,,-0.033634722,,,16.50784722,,,,5.4249,,254.794239,,0.013986111,,-0.097222222,206.4971181,,,-0.463355556,,-1.43648333
7/16/2019 8:00,2019,,-0.034943056,,,19.61704861,,,,5.810711111,,254.611138,,0.013983333,,-0.180555556,343.2813542,,,-0.485938889,,-1.45058333
7/16/2019 9:00,2019,,-0.034983333,,,20.17503472,,,,7.141622222,,253.4804115,,0.013995833,,-0.097222222,223.2705903,,,-0.311016667,,-1.42803333
7/16/2019 10:00,2019,,-0.035929167,,,18.54666667,,,,7.058422222,,258.8891075,,0.014002778,,-0.013888889,227.6006944,,,0.321938889,,-1.344166664
7/16/2019 11:00,2019,,-0.035718056,,,18.94777778,,,,7.676066667,,263.5920015,,0.013998611,,0.094444445,164.4442708,,,12.69696111,,-0.740499998
7/16/2019 12:00,2019,,-0.020002777,,,17.62854167,,,,9.600066666,,270.127745,,0.064234722,,44.92222222,92.18190972,,,2.720533333,,26.95819995
7/16/2019 13:00,2019,,-0.017111111,,,18.80222222,,,,9.2872,,270.0831725,,0.039741667,,-5.91111111,267.7228125,,,-0.458077778,,15.14764997
7/16/2019 14:00,2019,,-0.018901389,,,20.47302083,,,,8.515288889,,268.2210325,,0.011902778,,-1.058333333,264.501875,,,-0.466811111,,-1.469049997
7/16/2019 15:00,2019,,-0.015756944,,,21.40413194,,,,9.655677778,,268.8212755,,0.011245833,,-2.136111111,283.8045833,,,-0.459083333,,-1.460499997
7/16/2019 16:00,2019,,-0.014747222,,,21.62798611,,,,10.79144444,,270.9089665,,0.011390278,,-2.044444444,334.5375,,,-0.471888889,,-1.45073333
7/16/2019 17:00,2019,,-0.014936111,,,22.17,,,,11.17696667,,274.370764,,0.010345833,,-3.038888889,280.7135069,,,-0.453816667,,-1.434266664
7/16/2019 18:00,2019,,-0.015043056,,,21.96916667,,,,10.4871,,272.8976075,,0.010120833,,-2.416666667,202.8132639,,,-0.445938889,,-1.372799997
7/16/2019 19:00,2019,,-0.029936111,,,21.72819445,,,,9.6642,,269.49241,,0.011444444,,-1.136111111,94.98003472,,,-0.408377778,,-1.444916664
7/16/2019 20:00,2019,,-0.030309722,,,20.85690972,,,,10.60005556,,267.994774,,0.012631944,,-0.163888889,63.37565972,,,-0.324866667,,-1.450916664
7/16/2019 21:00,2019,,-0.030763889,,,20.21802083,,,,10.94975556,,267.425095,,0.012968056,,-0.169444444,62.43951389,,,-0.29545,,-1.487849997
7/16/2019 22:00,2019,,-0.029226389,,,19.84420139,,,,10.50096667,,264.612641,,0.022636111,,-6.708333334,61.42239583,,,-0.295627778,,4.719333324
7/16/2019 23:00,2019,,-0.006102778,,,19.41246528,,,,10.15227778,,265.8067595,,0.170905556,,377.9972222,60.7028125,,,-0.308505556,,59.28121655
7/17/2019 0:00,2019,,0.050306944,,,19.10097222,,,,10.10547778,,267.1416705,,0.519136111,,1684.866667,59.97368056,,,4.104422222,,56.78571655
7/17/2019 1:00,2019,,0.146193056,,,18.81878472,,,,9.885199999,,269.1543665,,0.647276389,,1797.180556,59.40534722,,,11.3685,,52.64978323
7/17/2019 2:00,2019,,0.199230556,,,18.57850694,,,,9.313344445,,268.4946935,,0.811869444,,1566.197222,59.02722222,,,12.36922529,,54.11033322
7/17/2019 3:00,2019,,0.239123611,,,18.44333333,,,,9.9775,,271.3303535,,0.915768056,,1402.108333,176.0721875,,,13.49525,,53.16086656
7/17/2019 4:00,2019,,0.300125,,,18.48256944,,,,9.890688889,,273.528273,,0.945947222,,1330.205556,626.4668056,,,12.63157222,,53.21441656
7/17/2019 5:00,2019,,0.350304167,,,18.46548611,,,,9.159077777,,274.9366225,,0.8233125,,465.8666667,741.4129861,,,84.19545,,-9.162933315
7/17/2019 6:00,2019,,0.351645833,,,18.36302083,,,,10.91696667,,284.19992,,0.600113889,,-222.4333333,680.9473611,,,92.14313334,,-9.588716648
7/17/2019 7:00,2019,,-0.003884722,,,18.12017361,,,,12.41557778,,287.8490635,,0.805026389,,29.71666666,618.4604861,,,43.56937222,,33.99014993
7/17/2019 8:00,2019,,0.004559722,,,18.17472222,,,,12.15557778,,281.1139465,,0.837673611,,578.575,576.2113194,,,11.29726111,,55.38638322
7/17/2019 9:00,2019,,0.025841667,,,18.27229167,,,,10.33225556,,276.322615,,0.789677778,,797.7194444,578.6458333,,,37.55382778,,39.52588325
7/17/2019 10:00,2019,,0.272811111,,,18.21194444,,,,10.81585556,,274.865448,,0.719327778,,875.0916667,568.8913542,,,0.381372222,,59.07579988
7/17/2019 11:00,2019,,0.717679167,,,19.30197917,,,,6.834244444,,268.711613,,0.664431944,,776.8277778,616.0267361,,,0.980722222,,58.88604988
7/17/2019 12:00,2019,,0.946476389,,,19.65659722,,,,6.554455556,,268.608601,,0.650293056,,847.5055556,618.4314583,,,1.683794445,,58.47059988
7/17/2019 13:00,2019,,1.117119444,,,19.54802083,,,,6.733422222,,267.494713,,0.683398611,,972.7472222,590.6564583,,,20.63393333,,46.46548324
7/17/2019 14:00,2019,,1.217202778,,,19.34993056,,,,7.872077778,,269.068193,,0.655969444,,642.6611111,589.5194097,,,8.741205556,,53.91099989
7/17/2019 15:00,2019,,1.291345833,,,19.26309028,,,,13.22663333,,281.0748925,,0.548481944,,173.8,593.1643056,,,-0.0283,,59.35188321
7/17/2019 16:00,2019,,1.375329167,,,19.16166667,,,,12.94453333,,284.0973325,,0.629670833,,333.8333333,602.3535069,,,0.214511111,,59.23071655
7/17/2019 17:00,2019,,1.469772222,,,19.24940972,,,,9.516288889,,286.217144,,0.639156944,,204.2555556,620.6123611,,,20.49003889,,44.32748324
7/17/2019 18:00,2019,,1.542211111,,,18.55680556,,,,9.175688889,,310.318273,,0.789747222,,-419.85,617.3169444,,,23.03472778,,42.99919991
7/17/2019 19:00,2019,,0.059684722,,,18.21576389,,,,9.4809,,314.4023875,,0.612702778,,-584.3277778,622.6656944,,,7.748377778,,54.72216656
7/17/2019 20:00,2019,,0.044051389,,,17.83652778,,,,10.01924444,,83.678006,,0.347943056,,-504.5111111,610.5954861,,,58.76691111,,10.36686665
7/17/2019 21:00,2019,,0.054934722,,,17.71006944,,,,8.409844444,,35.195295,,0.239395833,,-389.3777778,592.3179167,,,-0.1418,,41.18171658
7/17/2019 22:00,2019,,0.090348611,,,17.38472222,,,,6.127477778,,70.415211,,0.388309722,,-474.5666667,576.7689583,,,-0.202222619,,57.09746655
7/17/2019 23:00,2019,,0.111169444,,,16.16267361,,,,4.990411111,,79.6400205,,0.025544444,,-43.23888889,554.2720486,,,-0.289861111,,-2.127049997
7/18/2019 0:00,2019,,0.125220833,,,14.93736111,,,,5.001677778,,82.5492605,,0.017673611,,-19.625,548.356875,,,-0.189633333,,-0.165116666
7/18/2019 1:00,2019,,0.170631944,,,14.53454861,,,,4.134433333,,88.472309,,0.125456944,,-191.4083333,575.0761806,,,-0.158805556,,31.31608327
7/18/2019 2:00,2019,,0.190380556,,,14.0928125,,,,4.559822222,,92.056787,,0.012993056,,-2.186111111,691.7731944,,,-0.098477778,,-1.463516664
7/18/2019 3:00,2019,,0.199356944,,,14.56711806,,,,4.107855555,,92.3894535,,0.013,,-2.191666667,348.2836805,,,-0.165055556,,-1.426516664
7/18/2019 4:00,2019,,0.203126389,,,14.72,,,,2.582955556,,89.3856915,,0.012945833,,-0.813888889,158.825868,,,-0.415288889,,-1.46798333
7/18/2019 5:00,2019,,0.202677778,,,13.96055556,,,,0.909638889,,275.6676115,,0.008279167,,-4.955555556,169.799132,,,-0.747605556,,-1.492516664
7/18/2019 6:00,2019,,0.202291667,,,14.85493056,,,,1.505111111,,253.8774605,,0.010494444,,-2.036111111,168.4638542,,,-0.749222222,,-1.419283331
7/18/2019 7:00,2019,,-0.019404167,,,18.11381944,,,,1.996655556,,145.5926045,,0.006194444,,-6.430555556,222.1828125,,,-0.734488889,,-1.455066664
7/18/2019 8:00,2019,,-0.024095833,,,20.20684028,,,,3.745877778,,118.3957385,,0.010247222,,-2.933333333,335.8487153,,,-0.602405556,,-1.457316664
7/18/2019 9:00,2019,,-0.024255556,,,22.66440972,,,,3.076161111,,156.44523,,0.007220833,,-5.933333333,386.6003472,,,-0.688966667,,-1.441999997
7/18/2019 10:00,2019,,-0.024248611,,,22.49072917,,,,2.087438889,,208.2807835,,0.005295833,,-7.136111111,298.7783333,,,-0.854833333,,-1.47228333
7/18/2019 11:00,2019,,-0.024261111,,,22.69475694,,,,1.415772222,,205.7654795,,0.003979167,,-7.844444445,352.495,,,-0.929238889,,-1.464999997
7/18/2019 12:00,2019,,-0.024013889,,,26.06614583,,,,2.918066667,,197.3247215,,0.0053625,,-6.580555556,592.8736458,,,-0.932583333,,-1.48633333
7/18/2019 13:00,2019,,-0.023711111,,,26.89048611,,,,2.570894444,,239.5522835,,0.006247222,,-6.033333333,399.3168056,,,-0.867238889,,-1.443916664
7/18/2019 14:00,2019,,-0.023236111,,,26.41635417,,,,2.867872222,,242.1196595,,0.005694444,,-7.272222222,539.8196528,,,-0.929327778,,-1.428616664
7/18/2019 15:00,2019,,-0.023476389,,,26.94190972,,,,2.419227778,,252.3767115,,0.0053875,,-6.986111111,371.2477083,,,-0.878716667,,-1.34603333
7/18/2019 16:00,2019,,-0.022963889,,,26.14104167,,,,2.049088889,,251.948108,,0.005561111,,-6.930555556,262.0345139,,,-0.8441,,-1.355949997
7/18/2019 17:00,2019,,-0.023791667,,,25.34010417,,,,2.337327778,,245.605795,,0.005469444,,-7.105555556,298.8680903,,,-0.861333333,,-1.269533331
7/18/2019 18:00,2019,,-0.023705556,,,24.02131944,,,,3.020911111,,173.725493,,0.006679167,,-6.336111111,179.2281944,,,-0.6708,,-1.036349998
7/18/2019 19:00,2019,,-0.011094444,,,22.35197917,,,,4.814766667,,142.7377005,,0.111161111,,-318.0083333,151.9844792,,,-0.474694444,,40.10908325
7/18/2019 20:00,2019,,0.011248611,,,21.06309028,,,,5.257633333,,173.297031,,0.222033333,,-106.3861111,172.5097917,,,-0.431816667,,59.36978321
7/18/2019 21:00,2019,,0.0252125,,,20.215625,,,,5.615711111,,220.799713,,0.288044444,,546.5166667,176.4976736,,,-0.4562,,53.59524989
7/18/2019 22:00,2019,,0.051813889,,,19.57857639,,,,6.155644444,,239.9900845,,0.402431944,,739.0527778,168.7942361,,,-0.459222222,,59.28341655
7/18/2019 23:00,2019,,0.085356944,,,19.18142361,,,,7.911944444,,238.960106,,0.701716667,,1604.797222,153.4202083,,,1.585838889,,58.53493322
7/19/2019 0:00,2019,,0.124401389,,,18.65329861,,,,7.927544445,,240.9885085,,0.652218056,,1384.702778,134.8153125,,,2.201161111,,58.15359988
7/19/2019 1:00,2019,,0.168634722,,,18.34881944,,,,7.130355556,,253.6374765,,0.469048611,,553.9972222,127.9617014,,,-0.33555,,59.36606655
7/19/2019 2:00,2019,,0.209244444,,,18.02190972,,,,7.795955556,,260.7141745,,0.782818056,,1077.513889,123.5972222,,,2.753611111,,57.92558322
7/19/2019 3:00,2019,,0.251523611,,,17.74711806,,,,8.923055555,,262.200066,,0.783797222,,1037.325,120.4618403,,,6.644711112,,55.22184989
7/19/2019 4:00,2019,,0.293573611,,,17.53767361,,,,9.150555556,,263.3489045,,0.634997222,,964.8444444,199.4028819,,,8.827311111,,54.93313322
7/19/2019 5:00,2019,,0.336676389,,,17.60666667,,,,10.29773333,,268.458894,,0.778502778,,1242.186111,471.631875,,,14.02983333,,52.10436656
7/19/2019 6:00,2019,,0.377733333,,,17.81649306,,,,10.76544444,,269.922853,,0.755908333,,1376,846.5676389,,,9.52035,,54.93719989
7/19/2019 7:00,2019,,0.015743056,,,18.34934028,,,,9.932144444,,270.4561665,,0.527359722,,1028.277778,419.9276736,,,1.228538889,,58.81693321
7/19/2019 8:00,2019,,0.049163889,,,18.67489583,,,,8.606144444,,268.9647565,,0.586783333,,1174.961111,564.4764583,,,0.014822222,,59.26023321
7/19/2019 9:00,2019,,0.113720833,,,19.30225694,,,,7.674188889,,267.1504435,,0.695469444,,1467.055556,380.2176736,,,0.096827778,,59.17634988
7/19/2019 10:00,2019,,0.249583333,,,20.22645833,,,,7.424444445,,264.777913,,0.397008333,,817.975,217.0177778,,,-0.468355556,,59.36849988
7/19/2019 11:00,2019,,0.289227778,,,21.03072917,,,,6.811133333,,266.897583,,0.159133333,,155.4194445,183.4158333,,,-0.462672222,,49.45656657
7/19/2019 12:00,2019,,0.278594444,,,21.57291667,,,,7.830622222,,269.6507485,,0.026076389,,-44.44166667,225.3258333,,,-0.486266667,,13.20349997
7/19/2019 13:00,2019,,0.271147222,,,22.80618056,,,,7.326222222,,264.513025,,0.012661111,,-5.619444443,198.8246181,,,-0.488127778,,-1.517449997
7/19/2019 14:00,2019,,0.271341667,,,22.554375,,,,8.7516,,270.727705,,0.01,,-2.580555556,185.4546528,,,-0.451383333,,-1.47868333
7/19/2019 15:00,2019,,0.271126389,,,22.69902778,,,,8.630555556,,268.4629975,,0.0097875,,-2.775,225.1615972,,,-0.488088889,,-1.46323333
7/19/2019 16:00,2019,,0.269977778,,,23.0871875,,,,8.761133333,,271.788389,,0.009786111,,-2.647222222,180.5470486,,,-0.460144444,,-1.42738333
7/19/2019 17:00,2019,,0.269986111,,,23.16795139,,,,8.452888889,,271.88659,,0.009706944,,-3.027777778,179.5142708,,,-0.481794445,,-1.418999997
7/19/2019 18:00,2019,,0.280594444,,,22.69375,,,,7.682855556,,270.8710445,,0.040048611,,-40.36111111,108.7563889,,,-0.064638889,,19.97763329
7/19/2019 19:00,2019,,0.013090278,,,22.15420139,,,,9.555722222,,272.1176595,,0.242409722,,634.6861111,97.33013889,,,-0.107033333,,59.25453321
7/19/2019 20:00,2019,,0.070401389,,,21.66263889,,,,9.485377778,,270.1567525,,0.496552778,,1529.027778,94.93190972,,,2.144083333,,58.59268322
7/19/2019 21:00,2019,,0.124559722,,,21.18427083,,,,10.06055556,,270.5045595,,0.602543056,,1844.047222,93.00958333,,,3.255872222,,57.65626655
7/19/2019 22:00,2019,,0.159254167,,,20.83756944,,,,11.94526667,,273.108584,,0.679819444,,1876.458333,91.27288194,,,10.40002778,,54.12879989
7/19/2019 23:00,2019,,0.181234722,,,20.62100694,,,,12.2889,,272.9876015,,0.733033333,,1839.608333,435.6374306,,,5.844666666,,56.79688322
7/20/2019 0:00,2019,,0.2139375,,,20.43690972,,,,14.69404444,,275.2207545,,0.886055556,,1800.013889,668.0078472,,,6.885627778,,56.33123322
7/20/2019 1:00,2019,,0.239131945,,,19.98565972,,,,19.01798889,,278.9303185,,0.837061111,,1475.488889,660.3788889,,,14.80183889,,53.47831656
7/20/2019 2:00,2019,,0.247076389,,,19.70368056,,,,20.03112222,,284.6254105,,0.733276389,,924.6916667,652.5719445,,,10.36221111,,56.08611655
7/20/2019 3:00,2019,,0.248197222,,,19.57496528,,,,18.23105556,,283.307621,,0.951276389,,826.3472222,665.6428472,,,52.28796111,,25.90323328
7/20/2019 4:00,2019,,0.2483875,,,19.19138889,,,,18.3378,,284.6624835,,0.871558333,,544.5222222,608.91875,,,95.45064445,,-6.716316655
7/20/2019 5:00,2019,,0.261129167,,,19.00763889,,,,16.11552222,,280.1732545,,0.692365278,,981.0944444,482.0177083,,,11.29773889,,54.75684989
7/20/2019 6:00,2019,,0.283173611,,,18.88690972,,,,15.2334,,278.8140055,,0.7046875,,1241.591667,456.122257,,,7.749518714,,56.26741655
7/20/2019 7:00,2019,,0.0164625,,,19.01024306,,,,17.73228889,,280.3419225,,0.506136111,,798.0305556,395.3285417,,,1.062366666,,58.98794988
7/20/2019 8:00,2019,,0.029931944,,,20.3371875,,,,15.70024444,,281.483403,,0.107540278,,158.4861111,405.1082292,,,-0.211977778,,34.30929993
7/20/2019 9:00,2019,,0.032191667,,,23.075625,,,,14.8291,,281.533777,,0.041504167,,46.51111111,578.0755903,,,-0.3896,,8.610383316
7/20/2019 10:00,2019,,0.0437625,,,25.62076389,,,,10.1738,,275.537007,,0.028198611,,26.11944444,637.6088889,,,-0.678522222,,7.596383318
7/20/2019 11:00,2019,,0.038458333,,,27.78777778,,,,7.802166667,,275.5841265,,0.006547222,,-6.222222222,574.4291667,,,-0.803088889,,-1.57643333
7/20/2019 12:00,2019,,0.035311111,,,29.23715278,,,,5.423166667,,268.3741355,,0.002081944,,-10.14166667,601.7305556,,,-0.958494444,,-1.481866664
7/20/2019 13:00,2019,,0.033165278,,,32.15833333,,,,4.362438889,,265.069403,,0.004740278,,-7.691666667,613.5960417,,,-0.9744,,-1.257933331
7/20/2019 14:00,2019,,0.031494444,,,30.82993056,,,,4.663533333,,265.3304705,,0.005558333,,-6.922222222,324.3048264,,,-0.7799,,-1.036283331
7/20/2019 15:00,2019,,0.030422222,,,28.46173611,,,,4.681733333,,264.009002,,0.005045833,,-7.316666667,237.6148958,,,-0.719788889,,-1.080983331
7/20/2019 16:00,2019,,0.030034722,,,28.06340278,,,,5.709022222,,262.077527,,0.0086625,,-9.922222222,245.5180903,,,8.970361111,,0.0586
7/20/2019 17:00,2019,,0.051419444,,,26.33104167,,,,7.880888889,,268.3594195,,0.075672222,,69.83333333,157.9443403,,,2.132488889,,26.03021661
7/20/2019 18:00,2019,,0.065122222,,,24.75010417,,,,11.26594444,,270.431121,,0.308845833,,955.3999999,147.6753819,,,-0.077561111,,59.20339988
7/20/2019 19:00,2019,,0.016804167,,,23.67107639,,,,11.97083333,,273.0889155,,0.214081945,,607.1583334,151.9860069,,,3.423761111,,49.80861657
7/20/2019 20:00,2019,,0.040193056,,,23.27788194,,,,10.42296667,,268.211552,,0.425669444,,1216.233333,141.9939583,,,1.564566667,,58.47766655
7/20/2019 21:00,2019,,0.064465278,,,22.96875,,,,9.602377778,,265.8845845,,0.724195833,,1931.158333,128.1163889,,,17.15408889,,46.27326657
7/20/2019 22:00,2019,,0.090604167,,,22.26840278,,,,12.26477778,,272.306562,,0.409345833,,1133.577778,118.0303819,,,4.593188889,,52.79284989
7/20/2019 23:00,2019,,0.114001389,,,21.51618056,,,,14.6081,,275.3529155,,0.271705556,,894.775,113.0448611,,,2.795666667,,42.49771658
7/21/2019 0:00,2019,,0.130895833,,,21.29680556,,,,12.23068889,,270.744968,,0.644190278,,1950.527778,125.4935764,,,8.466405555,,56.25956655
7/21/2019 1:00,2019,,0.150873611,,,20.9775,,,,14.02165556,,273.9625365,,0.636586111,,1851.2,555.7963889,,,10.83199444,,54.70731656
7/21/2019 2:00,2019,,0.163338889,,,20.62409722,,,,15.68652222,,276.675799,,0.768941667,,1590.738889,911.6123958,,,26.42936667,,46.89964991
7/21/2019 3:00,2019,,0.171975,,,20.39034722,,,,16.61515556,,276.6105675,,0.794806944,,1434.863889,688.4751042,,,26.72129444,,46.09019991
7/21/2019 4:00,2019,,0.175173611,,,20.15152778,,,,17.2666,,277.1992075,,0.815638889,,1359.269444,731.2723611,,,81.64328333,,3.372449992
7/21/2019 5:00,2019,,0.173909722,,,19.96253472,,,,16.1707,,276.203189,,0.752352778,,1323.377778,740.4504861,,,63.79053333,,22.35356662
7/21/2019 6:00,2019,,0.177944444,,,19.73052083,,,,12.9844,,275.357585,,0.706833333,,1312.163889,701.0498611,,,17.55148333,,52.78903323
7/21/2019 7:00,2019,,0.004637499,,,19.6390625,,,,12.40893333,,276.1475795,,0.719873611,,1138.358333,600.7340625,,,11.01592778,,54.74039989
7/21/2019 8:00,2019,,0.009734722,,,19.67868056,,,,12.83071111,,276.3736965,,0.568420833,,1058.866667,509.8839931,,,7.283655556,,56.14476655
7/21/2019 9:00,2019,,0.020934722,,,19.59958333,,,,14.5535,,280.8869805,,0.428745833,,708.5111111,306.7105556,,,3.102127778,,57.91641655
7/21/2019 10:00,2019,,0.038034722,,,20.06274306,,,,14.2207,,284.701962,,0.194558333,,306.6583333,306.3668056,,,-0.199005556,,59.36903321
7/21/2019 11:00,2019,,0.043558333,,,21.51302083,,,,10.64468889,,285.11118,,0.020011111,,-28.74722222,497.0525694,,,-0.354838889,,2.266816662
7/21/2019 12:00,2019,,0.047880556,,,21.01645833,,,,9.045111111,,288.704148,,0.039197222,,-118.3027778,591.8076389,,,1.340255555,,17.71094996
7/21/2019 13:00,2019,,0.066244444,,,19.93430556,,,,9.296444444,,295.24541,,0.113954167,,-39.22777778,303.3631945,,,8.478616667,,24.46671662
7/21/2019 14:00,2019,,0.059919444,,,22.32684028,,,,7.137794445,,289.4618805,,0.010511111,,-3.644444444,331.4452778,,,-0.155305556,,-1.611966664
7/21/2019 15:00,2019,,0.057218055,,,22.96170139,,,,7.830911111,,275.447296,,0.01055,,-2.719444444,441.38875,,,-0.666738889,,-1.490366664
7/21/2019 16:00,2019,,0.064120833,,,22.11107639,,,,9.710277778,,299.9886315,,0.056958333,,-142.8111111,148.6844792,,,6.874333333,,14.18891664
